Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,,
2026.07.07 21:07:14.171,20239462,XAUUSD,sell,0.01,4115.78,4111.52,,2026.07.07 21:07:32.479,4111.66,0.00,0.00,4.12,,
2026.07.07 21:07:14.271,20239464,XAUUSD,sell,0.01,4115.32,4111.45,,2026.07.07 21:07:32.479,4111.66,0.00,0.00,3.66,,
2026.07.07 21:07:14.516,20239466,XAUUSD,sell,0.01,4114.81,4111.45,,2026.07.07 21:07:32.480,4111.66,0.00,0.00,3.15,,
2026.07.07 21:07:15.112,20239468,XAUUSD,sell,0.01,4114.53,4111.50,,2026.07.07 21:07:32.480,4111.66,0.00,0.00,2.87,,
2026.07.07 21:07:15.227,20239470,XAUUSD,sell,0.01,4112.31,4111.40,,2026.07.07 21:07:32.480,4111.66,0.00,0.00,0.65,,
2026.07.07 21:07:15.228,20239474,XAUUSD,sell,0.01,4112.31,4111.32,,2026.07.07 21:07:31.757,4111.32,0.00,0.00,0.99,,
2026.07.07 21:07:15.228,20239476,XAUUSD,sell,0.01,4112.31,4111.52,,2026.07.07 21:07:32.480,4111.66,0.00,0.00,0.65,,
2026.07.07 21:07:15.228,20239478,XAUUSD,sell,0.02,4112.31,4111.52,,2026.07.07 21:07:32.481,4111.66,0.00,0.00,1.30,,
2026.07.07 21:07:15.229,20239480,XAUUSD,sell,0.02,4112.31,4111.52,,2026.07.07 21:07:32.481,4111.66,0.00,0.00,1.30,,
2026.07.07 21:07:18.780,20239482,XAUUSD,sell,0.02,4112.05,4111.52,,2026.07.07 21:07:32.481,4111.66,0.00,0.00,0.78,,
2026.07.07 21:07:19.189,20239484,XAUUSD,sell,0.02,4111.31,4111.11,,2026.07.07 21:09:03.514,4111.21,0.00,0.00,0.20,,
2026.07.07 21:07:19.297,20239486,XAUUSD,sell,0.02,4110.88,4109.99,,2026.07.07 21:08:00.762,4110.00,0.00,0.00,1.76,,
2026.07.07 21:07:19.394,20239488,XAUUSD,sell,0.02,4110.62,4109.99,,2026.07.07 21:08:00.762,4110.00,0.00,0.00,1.24,,
2026.07.07 21:07:29.009,20239490,XAUUSD,sell,0.02,4110.39,4110.07,,2026.07.07 21:08:01.256,4110.49,0.00,0.00,-0.20,,
2026.07.07 21:07:57.134,20239492,XAUUSD,sell,0.02,4109.92,4109.60,,2026.07.07 21:08:20.537,4110.22,0.00,0.00,-0.60,,
2026.07.07 21:07:57.344,20239494,XAUUSD,sell,0.02,4108.96,4108.59,,2026.07.07 21:10:45.318,4108.61,0.00,0.00,0.70,,
2026.07.07 21:07:57.345,20239496,XAUUSD,sell,0.02,4108.96,4108.59,,2026.07.07 21:10:45.319,4108.61,0.00,0.00,0.70,,
2026.07.07 21:07:57.744,20239498,XAUUSD,sell,0.02,4107.99,4106.12,,2026.07.07 21:11:36.979,4106.38,0.00,0.00,3.22,,
2026.07.07 21:07:57.745,20239500,XAUUSD,sell,0.02,4107.99,4106.12,,2026.07.07 21:11:36.979,4106.38,0.00,0.00,3.22,,
2026.07.07 21:09:11.598,20239732,XAUUSD,sell,0.02,4110.33,4108.59,,2026.07.07 21:10:45.319,4108.61,0.00,0.00,3.44,,
2026.07.07 21:09:29.532,20239737,XAUUSD,sell,0.02,4112.46,4110.99,,2026.07.07 21:09:56.742,4111.09,0.00,0.00,2.74,,
2026.07.07 21:09:29.532,20239738,XAUUSD,sell,0.02,4112.46,4110.99,,2026.07.07 21:09:56.742,4111.09,0.00,0.00,2.74,,
2026.07.07 21:09:40.150,20239736,XAUUSD,sell,0.02,4111.98,4110.99,,2026.07.07 21:09:56.742,4111.09,0.00,0.00,1.78,,
2026.07.07 21:09:42.085,20239735,XAUUSD,sell,0.02,4111.51,4110.99,,2026.07.07 21:09:56.742,4111.09,0.00,0.00,0.84,,
2026.07.07 21:09:42.332,20239734,XAUUSD,sell,0.02,4111.21,4110.99,,2026.07.07 21:09:56.742,4111.09,0.00,0.00,0.24,,
2026.07.07 21:09:44.475,20239733,XAUUSD,sell,0.02,4110.78,4110.70,,2026.07.07 21:10:29.598,4110.79,0.00,0.00,-0.02,,
2026.07.07 21:09:51.407,20239730,XAUUSD,sell,0.02,4109.78,4108.59,,2026.07.07 21:10:45.319,4108.61,0.00,0.00,2.34,,
2026.07.07 21:10:35.765,20239502,XAUUSD,sell,0.02,4107.69,4106.12,,2026.07.07 21:11:36.979,4106.38,0.00,0.00,2.62,,
2026.07.07 21:10:39.372,20239507,XAUUSD,sell,0.02,4107.40,4106.12,,2026.07.07 21:11:36.980,4106.38,0.00,0.00,2.04,,
2026.07.07 21:11:20.240,20239509,XAUUSD,sell,0.02,4106.96,4106.12,,2026.07.07 21:11:36.980,4106.38,0.00,0.00,1.16,,
2026.07.07 21:11:23.143,20239511,XAUUSD,sell,0.02,4106.32,4106.12,,2026.07.07 21:11:36.980,4106.38,0.00,0.00,-0.12,,
2026.07.07 21:11:25.685,20239513,XAUUSD,sell,0.02,4106.18,4106.12,,2026.07.07 21:11:36.980,4106.38,0.00,0.00,-0.40,,
2026.07.07 21:11:35.220,20239515,XAUUSD,sell,0.02,4104.94,4104.20,,2026.07.07 21:12:39.485,4104.43,0.00,0.00,1.02,,
2026.07.07 21:11:35.220,20239517,XAUUSD,sell,0.02,4104.94,4104.44,,2026.07.07 21:12:37.392,4104.45,0.00,0.00,0.98,,
2026.07.07 21:11:52.487,20239519,XAUUSD,sell,0.02,4104.90,4104.20,,2026.07.07 21:12:39.486,4104.43,0.00,0.00,0.94,,
2026.07.07 21:11:52.589,20239521,XAUUSD,sell,0.02,4104.15,4100.54,,2026.07.07 21:15:57.658,4098.31,0.00,0.00,11.68,,
2026.07.07 21:12:19.552,20239523,XAUUSD,sell,0.02,4104.04,4100.54,,2026.07.07 21:15:57.554,4098.31,0.00,0.00,11.46,,
2026.07.07 21:12:30.286,20239525,XAUUSD,sell,0.02,4103.59,4100.55,,2026.07.07 21:15:57.451,4098.32,0.00,0.00,10.54,,
2026.07.07 21:12:33.060,20239527,XAUUSD,sell,0.02,4103.25,4100.55,,2026.07.07 21:15:57.347,4098.29,0.00,0.00,9.92,,
2026.07.07 21:13:08.995,20239784,XAUUSD,sell,0.02,4105.75,4100.82,,2026.07.07 21:15:55.575,4098.24,0.00,0.00,15.02,,
2026.07.07 21:13:37.474,20239791,XAUUSD,sell,0.02,4108.28,4107.54,,2026.07.07 21:13:52.230,4107.71,0.00,0.00,1.14,,
2026.07.07 21:13:37.925,20239790,XAUUSD,sell,0.02,4107.87,4107.51,,2026.07.07 21:13:52.229,4107.71,0.00,0.00,0.32,,
2026.07.07 21:13:40.637,20239789,XAUUSD,sell,0.02,4107.38,4106.34,,2026.07.07 21:14:21.239,4106.48,0.00,0.00,1.80,,
2026.07.07 21:13:42.264,20239788,XAUUSD,sell,0.02,4106.95,4106.34,,2026.07.07 21:14:21.239,4106.48,0.00,0.00,0.94,,
2026.07.07 21:13:44.265,20239787,XAUUSD,sell,0.02,4106.59,4106.34,,2026.07.07 21:14:21.239,4106.48,0.00,0.00,0.22,,
2026.07.07 21:14:07.075,20239785,XAUUSD,sell,0.02,4106.00,4100.82,,2026.07.07 21:15:55.470,4098.24,0.00,0.00,15.52,,
2026.07.07 21:14:15.168,20239783,XAUUSD,sell,0.02,4105.27,4100.82,,2026.07.07 21:15:55.678,4098.21,0.00,0.00,14.12,,
2026.07.07 21:15:03.124,20239780,XAUUSD,sell,0.02,4104.69,4100.82,,2026.07.07 21:15:55.780,4098.21,0.00,0.00,12.96,,
2026.07.07 21:15:08.215,20239529,XAUUSD,sell,0.02,4102.63,4100.76,,2026.07.07 21:15:41.634,4100.92,0.00,0.00,3.42,,
2026.07.07 21:15:08.310,20239531,XAUUSD,sell,0.02,4102.38,4100.79,,2026.07.07 21:15:41.634,4100.92,0.00,0.00,2.92,,
2026.07.07 21:15:40.129,20239533,XAUUSD,sell,0.02,4101.96,4100.35,,2026.07.07 21:15:57.243,4098.29,0.00,0.00,7.34,,
2026.07.07 21:15:40.819,20239535,XAUUSD,sell,0.02,4101.23,4100.82,,2026.07.07 21:15:57.140,4098.22,0.00,0.00,6.02,,
2026.07.07 21:15:40.921,20239537,XAUUSD,sell,0.02,4100.05,,,2026.07.07 21:15:57.035,4098.12,0.00,0.00,3.86,,
2026.07.07 21:15:40.921,20239539,XAUUSD,sell,0.02,4100.05,,,2026.07.07 21:15:56.930,4098.35,0.00,0.00,3.40,,
2026.07.07 21:15:40.922,20239541,XAUUSD,sell,0.05,4100.05,,,2026.07.07 21:15:56.829,4098.37,0.00,0.00,8.40,,
2026.07.07 21:15:41.070,20239543,XAUUSD,sell,0.05,4099.63,,,2026.07.07 21:15:56.723,4098.37,0.00,0.00,6.30,,
2026.07.07 21:15:48.400,20239545,XAUUSD,sell,0.05,4099.17,,,2026.07.07 21:15:56.619,4098.42,0.00,0.00,3.75,,
2026.07.07 21:15:49.101,20239547,XAUUSD,sell,0.05,4098.05,,,2026.07.07 21:15:56.515,4098.45,0.00,0.00,-2.00,,
2026.07.07 21:15:49.101,20239549,XAUUSD,sell,0.05,4098.05,,,2026.07.07 21:15:56.409,4098.45,0.00,0.00,-2.00,,
2026.07.07 21:15:49.101,20239551,XAUUSD,sell,0.05,4098.05,,,2026.07.07 21:15:56.304,4098.45,0.00,0.00,-2.00,,
2026.07.07 21:16:17.158,20239998,XAUUSD,buy,0.01,4099.21,4099.81,,2026.07.07 21:17:07.312,4099.73,0.00,0.00,0.52,,
2026.07.07 21:16:24.828,20240001,XAUUSD,sell,0.01,4097.98,4096.37,,2026.07.07 21:18:28.846,4096.39,0.00,0.00,1.59,,
2026.07.07 21:16:36.792,20239880,XAUUSD,buy,0.01,4099.40,4099.81,,2026.07.07 21:17:07.312,4099.73,0.00,0.00,0.33,,
2026.07.07 21:16:39.108,20239881,XAUUSD,buy,0.01,4100.04,4102.84,,2026.07.07 21:17:48.068,4102.47,0.00,0.00,2.43,,
2026.07.07 21:16:39.271,20239882,XAUUSD,buy,0.01,4100.30,4102.84,,2026.07.07 21:17:48.068,4102.47,0.00,0.00,2.17,,
2026.07.07 21:16:51.907,20240000,XAUUSD,sell,0.01,4097.61,4094.94,,2026.07.07 21:18:33.424,4094.95,0.00,0.00,2.66,,
2026.07.07 21:17:02.134,20239884,XAUUSD,buy,0.01,4100.92,4102.84,,2026.07.07 21:17:48.068,4102.47,0.00,0.00,1.55,,
2026.07.07 21:17:13.556,20239886,XAUUSD,buy,0.01,4101.41,4102.89,,2026.07.07 21:17:47.966,4102.85,0.00,0.00,1.44,,
2026.07.07 21:17:31.144,20239888,XAUUSD,buy,0.01,4101.61,4102.84,,2026.07.07 21:17:48.068,4102.47,0.00,0.00,0.86,,
2026.07.07 21:17:36.165,20239890,XAUUSD,buy,0.01,4102.09,4102.84,,2026.07.07 21:17:48.068,4102.47,0.00,0.00,0.38,,
2026.07.07 21:17:40.058,20239892,XAUUSD,buy,0.01,4102.65,4102.84,,2026.07.07 21:17:48.068,4102.47,0.00,0.00,-0.18,,
2026.07.07 21:17:40.172,20239894,XAUUSD,buy,0.01,4103.12,4105.09,,2026.07.07 21:28:40.317,4105.06,0.00,0.00,1.94,,
2026.07.07 21:17:40.318,20239896,XAUUSD,buy,0.01,4103.40,4105.09,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,1.66,,
2026.07.07 21:17:41.064,20239898,XAUUSD,buy,0.01,4103.79,4105.09,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,1.27,,
2026.07.07 21:18:17.417,20239999,XAUUSD,sell,0.01,4096.87,4096.37,,2026.07.07 21:18:28.846,4096.39,0.00,0.00,0.48,,
2026.07.07 21:18:17.528,20239883,XAUUSD,sell,0.01,4096.70,4096.31,,2026.07.07 21:18:28.846,4096.39,0.00,0.00,0.31,,
2026.07.07 21:18:18.313,20239885,XAUUSD,sell,0.01,4095.94,4094.92,,2026.07.07 21:18:33.324,4094.92,0.00,0.00,1.02,,
2026.07.07 21:18:18.419,20239887,XAUUSD,sell,0.01,4095.85,4094.92,,2026.07.07 21:18:33.325,4094.92,0.00,0.00,0.93,,
2026.07.07 21:18:28.038,20239889,XAUUSD,sell,0.01,4095.16,4094.94,,2026.07.07 21:18:33.424,4094.95,0.00,0.00,0.21,,
2026.07.07 21:18:30.083,20239891,XAUUSD,sell,0.01,4094.89,4093.92,,2026.07.07 21:18:35.547,4093.94,0.00,0.00,0.95,,
2026.07.07 21:18:30.887,20239893,XAUUSD,sell,0.01,4093.73,4093.46,,2026.07.07 21:18:45.530,4093.60,0.00,0.00,0.13,,
2026.07.07 21:18:30.888,20239895,XAUUSD,sell,0.01,4093.73,4093.50,,2026.07.07 21:18:45.531,4093.60,0.00,0.00,0.13,,
2026.07.07 21:18:33.226,20239897,XAUUSD,sell,0.01,4093.66,4093.50,,2026.07.07 21:18:45.531,4093.60,0.00,0.00,0.06,,
2026.07.07 21:18:34.181,20239899,XAUUSD,sell,0.01,4093.18,,,2026.07.08 02:38:29.085,4115.16,0.00,0.12,-21.98,,
2026.07.07 21:18:34.835,20239901,XAUUSD,sell,0.01,4092.71,,,2026.07.08 02:38:28.982,4115.16,0.00,0.12,-22.45,,
2026.07.07 21:18:43.501,20239903,XAUUSD,sell,0.01,4092.33,,,2026.07.08 02:38:28.879,4115.16,0.00,0.12,-22.83,,
2026.07.07 21:19:08.549,20240059,XAUUSD,sell,0.01,4094.52,,,2026.07.08 02:38:28.252,4115.19,0.00,0.12,-20.67,,
2026.07.07 21:19:20.008,20240067,XAUUSD,sell,0.01,4096.31,4095.04,,2026.07.07 21:20:46.306,4095.09,0.00,0.00,1.22,,
2026.07.07 21:19:26.843,20240066,XAUUSD,sell,0.01,4095.67,4095.04,,2026.07.07 21:20:46.306,4095.09,0.00,0.00,0.58,,
2026.07.07 21:19:33.509,20240031,XAUUSD,buy,0.01,4099.03,4099.30,,2026.07.07 21:20:10.374,4099.27,0.00,0.00,0.24,,
2026.07.07 21:19:34.630,20240032,XAUUSD,buy,0.01,4099.46,4099.65,,2026.07.07 21:22:14.526,4099.56,0.00,0.00,0.10,,
2026.07.07 21:19:36.009,20240030,XAUUSD,buy,0.01,4099.97,4100.31,,2026.07.07 21:22:48.129,4100.13,0.00,0.00,0.16,,
2026.07.07 21:20:07.467,20240029,XAUUSD,buy,0.01,4100.44,4100.76,,2026.07.07 21:23:52.274,4100.67,0.00,0.00,0.23,,
2026.07.07 21:20:19.816,20240073,XAUUSD,sell,0.01,4098.06,4095.10,,2026.07.07 21:20:46.468,4095.10,0.00,0.00,2.96,,
2026.07.07 21:20:23.069,20240076,XAUUSD,buy,0.01,4098.96,4099.65,,2026.07.07 21:22:14.527,4099.56,0.00,0.00,0.60,,
2026.07.07 21:20:26.946,20240071,XAUUSD,sell,0.01,4097.26,4095.10,,2026.07.07 21:20:46.468,4095.10,0.00,0.00,2.16,,
2026.07.07 21:20:27.050,20240070,XAUUSD,sell,0.01,4096.96,4095.10,,2026.07.07 21:20:46.467,4095.10,0.00,0.00,1.86,,
2026.07.07 21:20:28.126,20240069,XAUUSD,sell,0.01,4096.45,4095.05,,2026.07.07 21:20:46.306,4095.09,0.00,0.00,1.36,,
2026.07.07 21:20:31.610,20240065,XAUUSD,sell,0.01,4095.43,4095.07,,2026.07.07 21:20:46.306,4095.09,0.00,0.00,0.34,,
2026.07.07 21:20:35.505,20240064,XAUUSD,sell,0.01,4094.92,,,2026.07.08 02:38:28.145,4115.19,0.00,0.12,-20.27,,
2026.07.07 21:20:41.929,20240057,XAUUSD,sell,0.01,4094.02,,,2026.07.08 02:38:28.355,4115.16,0.00,0.12,-21.14,,
2026.07.07 21:21:03.448,20240088,XAUUSD,sell,0.01,4096.73,4095.49,,2026.07.08 00:01:13.783,4095.50,0.00,0.12,1.23,,
2026.07.07 21:21:24.893,20240087,XAUUSD,sell,0.01,4095.96,4095.49,,2026.07.08 00:01:13.783,4095.50,0.00,0.12,0.46,,
2026.07.07 21:21:25.047,20240085,XAUUSD,sell,0.01,4095.69,4095.49,,2026.07.08 00:01:13.782,4095.50,0.00,0.12,0.19,,
2026.07.07 21:21:41.642,20240089,XAUUSD,sell,0.01,4097.17,4095.49,,2026.07.08 00:01:13.783,4095.50,0.00,0.12,1.67,,
2026.07.07 21:22:00.008,20240090,XAUUSD,sell,0.01,4097.43,4095.49,,2026.07.08 00:01:13.783,4095.50,0.00,0.12,1.93,,
2026.07.07 21:22:11.517,20240028,XAUUSD,buy,0.01,4100.84,4100.93,,2026.07.07 21:24:12.421,4100.78,0.00,0.00,-0.06,,
2026.07.07 21:22:29.390,20240027,XAUUSD,buy,0.01,4101.46,4101.89,,2026.07.07 21:24:51.620,4101.84,0.00,0.00,0.38,,
2026.07.07 21:23:35.441,20240025,XAUUSD,buy,0.01,4101.82,4101.89,,2026.07.07 21:24:51.620,4101.84,0.00,0.00,0.02,,
2026.07.07 21:23:59.848,20240024,XAUUSD,buy,0.01,4102.11,4105.10,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,2.95,,
2026.07.07 21:24:25.918,20240023,XAUUSD,buy,0.01,4102.48,4105.09,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,2.58,,
2026.07.07 21:25:30.077,20240114,XAUUSD,buy,0.01,4099.40,4100.42,,2026.07.07 21:26:24.916,4100.42,0.00,0.00,1.02,,
2026.07.07 21:25:31.568,20240113,XAUUSD,buy,0.01,4099.84,4100.42,,2026.07.07 21:26:24.915,4100.42,0.00,0.00,0.58,,
2026.07.07 21:25:52.682,20240112,XAUUSD,buy,0.01,4100.33,4100.42,,2026.07.07 21:26:24.915,4100.42,0.00,0.00,0.09,,
2026.07.07 21:25:56.798,20240111,XAUUSD,buy,0.01,4100.72,4101.01,,2026.07.07 21:26:52.119,4101.01,0.00,0.00,0.29,,
2026.07.07 21:26:03.255,20240110,XAUUSD,buy,0.01,4101.34,4105.09,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,3.72,,
2026.07.07 21:26:10.709,20240109,XAUUSD,buy,0.01,4101.59,4102.39,,2026.07.07 21:27:26.773,4102.36,0.00,0.00,0.77,,
2026.07.07 21:27:48.687,20239900,XAUUSD,buy,0.01,4104.56,4105.09,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,0.50,,
2026.07.07 21:27:49.283,20239902,XAUUSD,buy,0.01,4104.67,4105.09,,2026.07.07 21:28:40.318,4105.06,0.00,0.00,0.39,,
2026.07.07 21:28:05.639,20239904,XAUUSD,buy,0.01,4105.17,4105.96,,2026.07.07 21:29:16.567,4105.96,0.00,0.00,0.79,,
2026.07.07 21:28:07.033,20239906,XAUUSD,buy,0.02,4106.25,4109.39,,2026.07.07 21:31:52.998,4109.38,0.00,0.00,6.26,,
2026.07.07 21:28:07.034,20239908,XAUUSD,buy,0.02,4106.25,4109.39,,2026.07.07 21:31:52.999,4109.38,0.00,0.00,6.26,,
2026.07.07 21:29:02.767,20239910,XAUUSD,buy,0.02,4106.49,4109.39,,2026.07.07 21:31:52.999,4109.38,0.00,0.00,5.78,,
2026.07.07 21:29:05.380,20239912,XAUUSD,buy,0.02,4106.91,4109.41,,2026.07.07 21:31:52.999,4109.38,0.00,0.00,4.94,,
2026.07.07 21:30:00.685,20240134,XAUUSD,buy,0.01,4104.53,4109.39,,2026.07.07 21:31:53.001,4109.38,0.00,0.00,4.85,,
2026.07.07 21:30:02.264,20240133,XAUUSD,buy,0.01,4104.68,4109.39,,2026.07.07 21:31:53.000,4109.38,0.00,0.00,4.70,,
2026.07.07 21:30:07.230,20240131,XAUUSD,buy,0.01,4105.16,4109.39,,2026.07.07 21:31:53.000,4109.38,0.00,0.00,4.22,,
2026.07.07 21:30:30.945,20239914,XAUUSD,buy,0.02,4107.31,4109.39,,2026.07.07 21:31:52.999,4109.38,0.00,0.00,4.14,,
2026.07.07 21:30:39.073,20239916,XAUUSD,buy,0.02,4107.90,4109.39,,2026.07.07 21:31:53.000,4109.38,0.00,0.00,2.96,,
2026.07.07 21:30:43.231,20239918,XAUUSD,buy,0.02,4108.32,4109.39,,2026.07.07 21:31:53.000,4109.38,0.00,0.00,2.12,,
2026.07.07 21:30:46.390,20239920,XAUUSD,buy,0.02,4108.66,4109.39,,2026.07.07 21:31:53.000,4109.38,0.00,0.00,1.44,,
2026.07.07 21:30:52.518,20239922,XAUUSD,buy,0.02,4109.11,4109.39,,2026.07.07 21:31:53.000,4109.38,0.00,0.00,0.54,,
2026.07.07 21:31:20.365,20239924,XAUUSD,buy,0.02,4109.53,4110.02,,2026.07.07 21:34:03.812,4109.99,0.00,0.00,0.92,,
2026.07.07 21:31:34.964,20239926,XAUUSD,buy,0.02,4109.98,4110.02,,2026.07.07 21:34:03.812,4109.99,0.00,0.00,0.02,,
2026.07.07 21:31:36.075,20239928,XAUUSD,buy,0.02,4110.61,4112.55,,2026.07.07 21:34:59.038,4112.46,0.00,0.00,3.70,,
2026.07.07 21:32:39.509,20240153,XAUUSD,buy,0.02,4109.17,4110.02,,2026.07.07 21:34:03.812,4109.99,0.00,0.00,1.64,,
2026.07.07 21:33:38.379,20239930,XAUUSD,buy,0.02,4110.87,4112.55,,2026.07.07 21:34:59.039,4112.46,0.00,0.00,3.18,,
2026.07.07 21:34:09.205,20239932,XAUUSD,buy,0.02,4111.27,4112.55,,2026.07.07 21:34:59.039,4112.46,0.00,0.00,2.38,,
2026.07.07 21:34:09.855,20239934,XAUUSD,buy,0.02,4111.72,4112.55,,2026.07.07 21:34:59.039,4112.46,0.00,0.00,1.48,,
2026.07.07 21:34:36.340,20239936,XAUUSD,buy,0.02,4112.41,4112.55,,2026.07.07 21:34:59.039,4112.46,0.00,0.00,0.10,,
2026.07.07 21:34:37.319,20239938,XAUUSD,buy,0.02,4112.61,4114.06,,2026.07.07 21:35:35.546,4114.06,0.00,0.00,2.90,,
2026.07.07 21:34:45.053,20239940,XAUUSD,buy,0.02,4113.36,4114.03,,2026.07.07 21:35:35.958,4114.00,0.00,0.00,1.28,,
2026.07.07 21:34:45.204,20239942,XAUUSD,buy,0.02,4113.47,4114.03,,2026.07.07 21:35:35.958,4114.00,0.00,0.00,1.06,,
2026.07.07 21:35:20.939,20239944,XAUUSD,buy,0.02,4114.12,4114.73,,2026.07.07 21:55:01.271,4114.71,0.00,0.00,1.18,,
2026.07.07 21:35:21.052,20239946,XAUUSD,buy,0.02,4114.40,4114.73,,2026.07.07 21:55:01.272,4114.71,0.00,0.00,0.62,,
2026.07.07 21:35:31.555,20239948,XAUUSD,buy,0.02,4115.09,4115.69,,2026.07.07 21:55:26.698,4115.69,0.00,0.00,1.20,,
2026.07.07 21:35:33.155,20239950,XAUUSD,buy,0.02,4115.31,4115.69,,2026.07.07 21:55:26.698,4115.69,0.00,0.00,0.76,,
2026.07.07 21:36:23.568,20240254,XAUUSD,buy,0.02,4113.10,4114.73,,2026.07.07 21:55:01.272,4114.71,0.00,0.00,3.22,,
2026.07.07 21:36:49.871,20240260,XAUUSD,buy,0.02,4112.60,4112.78,,2026.07.07 21:38:54.372,4112.77,0.00,0.00,0.34,,
2026.07.07 21:37:31.275,20240264,XAUUSD,buy,0.02,4111.74,4111.83,,2026.07.07 21:38:03.469,4111.83,0.00,0.00,0.18,,
2026.07.07 21:37:38.546,20240263,XAUUSD,buy,0.02,4112.17,4112.78,,2026.07.07 21:38:54.372,4112.77,0.00,0.00,1.20,,
2026.07.07 21:38:43.529,20240250,XAUUSD,buy,0.02,4113.50,4114.73,,2026.07.07 21:55:01.272,4114.71,0.00,0.00,2.42,,
2026.07.07 21:39:52.537,20240275,XAUUSD,buy,0.02,4110.46,4110.64,,2026.07.07 21:40:04.892,4110.60,0.00,0.00,0.28,,
2026.07.07 21:39:55.344,20240274,XAUUSD,buy,0.02,4110.83,4112.58,,2026.07.07 21:46:45.848,4112.41,0.00,0.00,3.16,,
2026.07.07 21:40:02.234,20240272,XAUUSD,buy,0.02,4111.62,4112.58,,2026.07.07 21:46:45.848,4112.41,0.00,0.00,1.58,,
2026.07.07 21:40:03.142,20240271,XAUUSD,buy,0.02,4111.85,4112.58,,2026.07.07 21:46:45.848,4112.41,0.00,0.00,1.12,,
2026.07.07 21:41:24.868,20240280,XAUUSD,buy,0.02,4110.43,4110.73,,2026.07.07 21:42:08.483,4110.73,0.00,0.00,0.60,,
2026.07.07 21:43:26.775,20240294,XAUUSD,buy,0.02,4109.13,4112.58,,2026.07.07 21:46:45.849,4112.41,0.00,0.00,6.56,,
2026.07.07 21:43:47.567,20240292,XAUUSD,buy,0.02,4109.51,4112.58,,2026.07.07 21:46:45.849,4112.41,0.00,0.00,5.80,,
2026.07.07 21:44:34.850,20240291,XAUUSD,buy,0.02,4109.96,4112.58,,2026.07.07 21:46:45.849,4112.41,0.00,0.00,4.90,,
2026.07.07 21:45:54.000,20240290,XAUUSD,buy,0.02,4110.51,4112.58,,2026.07.07 21:46:45.848,4112.41,0.00,0.00,3.80,,
2026.07.07 21:45:59.349,20240270,XAUUSD,buy,0.02,4112.19,4112.58,,2026.07.07 21:46:45.847,4112.41,0.00,0.00,0.44,,
2026.07.07 21:46:11.500,20240269,XAUUSD,buy,0.02,4112.96,4114.73,,2026.07.07 21:55:01.272,4114.71,0.00,0.00,3.50,,
2026.07.07 21:47:12.394,20240309,XAUUSD,buy,0.02,4111.32,4111.54,,2026.07.07 21:50:11.396,4111.41,0.00,0.00,0.18,,
2026.07.07 21:47:19.136,20240308,XAUUSD,buy,0.02,4111.72,4111.88,,2026.07.07 21:53:29.631,4111.83,0.00,0.00,0.22,,
2026.07.07 21:47:44.220,20240310,XAUUSD,buy,0.02,4110.86,4111.54,,2026.07.07 21:50:11.397,4111.41,0.00,0.00,1.10,,
2026.07.07 21:48:24.899,20240311,XAUUSD,buy,0.02,4110.45,4111.54,,2026.07.07 21:50:11.397,4111.41,0.00,0.00,1.92,,
2026.07.07 21:49:43.895,20240307,XAUUSD,buy,0.02,4112.18,4114.73,,2026.07.07 21:55:01.273,4114.71,0.00,0.00,5.06,,
2026.07.07 21:51:48.554,20240321,XAUUSD,buy,0.02,4111.45,4111.88,,2026.07.07 21:53:29.631,4111.83,0.00,0.00,0.76,,
2026.07.07 21:53:45.958,20240324,XAUUSD,buy,0.02,4112.01,4114.73,,2026.07.07 21:55:01.273,4114.71,0.00,0.00,5.40,,
2026.07.07 21:54:50.993,20239952,XAUUSD,buy,0.02,4115.68,4116.66,,2026.07.07 21:55:57.885,4116.44,0.00,0.00,1.52,,
2026.07.07 21:55:06.421,20239956,XAUUSD,buy,0.02,4116.13,4116.66,,2026.07.07 21:55:57.885,4116.44,0.00,0.00,0.62,,
2026.07.07 21:55:06.521,20239958,XAUUSD,buy,0.02,4116.81,,,2026.07.08 02:38:28.775,4114.85,0.00,-1.83,-3.92,,
2026.07.07 21:55:27.531,20239960,XAUUSD,buy,0.02,4117.07,,,2026.07.08 02:38:28.671,4114.85,0.00,-1.83,-4.44,,
2026.07.07 21:55:32.162,20239962,XAUUSD,buy,0.02,4117.60,,,2026.07.08 02:38:28.566,4114.85,0.00,-1.83,-5.50,,
2026.07.07 21:55:32.807,20239964,XAUUSD,buy,0.02,4117.88,,,2026.07.08 02:38:28.462,4114.85,0.00,-1.83,-6.06,,
2026.07.07 21:56:48.384,20240350,XAUUSD,buy,0.02,4116.74,,,2026.07.08 02:38:27.832,4114.90,0.00,-1.83,-3.68,,
2026.07.07 21:59:05.666,20240351,XAUUSD,buy,0.02,4115.67,,,2026.07.08 02:38:27.728,4114.90,0.00,-1.83,-1.54,,
2026.07.07 21:59:45.327,20240355,XAUUSD,buy,0.02,4114.81,4114.88,,2026.07.07 22:12:07.937,4114.81,0.00,0.00,0.00,,
